customer_id,first_name,last_name,customer_city,cpf,country_name,nome_completo
154224687508926112,Dorothy,Sawyer,2905840547257075712,03093480375,Brasil,Dorothy Sawyer
1866192007842063360,Carl,Smith,2305672598709218560,03567742307,Brasil,Carl Smith
1884572476483385088,Ryan,Day,670134511382200832,10078924683,Brasil,Ryan Day
794385816565204352,Donald,Mitchell,2263771903449998336,91239573645,Brasil,Donald Mitchell
1126440037354841088,Michelle,Boyd,2934702727673640448,09415886952,Brasil,Michelle Boyd
2125245627933458944,Rubin,Naylor,1087308680782584576,25884945200,Brasil,Rubin Naylor
1432544272775322880,Michael,Alvarez,690416024023401088,44290515756,Brasil,Michael Alvarez
3258050755939974144,Scott,Snow,2314100420255100928,79879159898,Brasil,Scott Snow
1060557112290460160,Paula,Woods,2347984814831941632,05206793189,Brasil,Paula Woods
1216542939507159040,Mark,Whittington,299026161635777408,81950047733,Brasil,Mark Whittington
7237198767903804,Eleanor,Connor,767525638579703168,61022268236,Brasil,Eleanor Connor
1189969902415672832,William,Clifton,335180259566128320,46500666209,Brasil,William Clifton
3013825401143207936,Melvin,Eubanks,2605786135852360704,89193374909,Brasil,Melvin Eubanks
932134205554961792,Joshua,Johnson,734098586660329088,76293985575,Brasil,Joshua Johnson
872303691042947968,Pricilla,Milliner,1279915472769257984,40740984481,Brasil,Pricilla Milliner
220195040175783008,Sandra,Reik,2347984814831941632,47962242499,Brasil,Sandra Reik
1419299645808829696,Bobbie,Stewart,2215180425815138560,79664100344,Brasil,Bobbie Stewart
863761089156571136,Deborah,Porter,490911661123852864,42578904736,Brasil,Deborah Porter
2379153400557537280,Michael,Valliere,1182080295858542080,37110167117,Brasil,Michael Valliere
747519215515176832,Sandra,Cyrus,1469385721771174656,24298847506,Brasil,Sandra Cyrus
1865161309154689024,Tommy,Lary,2156460249868744192,05547668111,Brasil,Tommy Lary
1626066987108316160,Jesus,Toney,1469385721771174656,22034101529,Brasil,Jesus Toney
423944939503006272,Margaret,Atkinson,1364593565319715840,40105974862,Brasil,Margaret Atkinson
504699367733923648,Mariel,Bartz,1878643051950861056,88629045977,Brasil,Mariel Bartz
2254981634174539008,Clinton,Cunningham,1314342417439959552,03114650660,Brasil,Clinton Cunningham
1556982610772226816,Kayla,Servin,2905840547257075712,71507566581,Brasil,Kayla Servin
1981385020567566592,Briana,Lawson,2165046127744773888,12297986030,Brasil,Briana Lawson
1780046155201033728,Shelton,Smith,963572295588270720,12965857639,Brasil,Shelton Smith
1050879190704952448,Anna,Lara,1957656960675214848,11872163195,Brasil,Anna Lara
2420536216553911296,Ashley,Wang,2189119023493045504,82158540368,Brasil,Ashley Wang
482293758674558080,Virginia,Holbrook,2569454591546378240,83324436072,Brasil,Virginia Holbrook
900298089574073472,Darryl,Cowels,1605426359407620608,01666169556,Brasil,Darryl Cowels
1635222907993386496,Norma,Williams,490911661123852864,42386564334,Brasil,Norma Williams
2503663406649814016,Jason,Trimpe,2949993263072931840,45649363862,Brasil,Jason Trimpe
2087424520457195264,Alejandro,Mead,1870346298869889024,98341291476,Brasil,Alejandro Mead
1695155452331812096,Richard,Woods,318906876670519168,13955598975,Brasil,Richard Woods
1829563028299935744,Carter,Davis,486800386921156224,75350310220,Brasil,Carter Davis
2258504505905352448,Michael,Fischer,1751285020827958784,83257827130,Brasil,Michael Fischer
1688381669889491200,Joanne,Seymour,2840661058008040960,46341078365,Brasil,Joanne Seymour
260493120498335200,John,Webb,3194558912146412032,18147313290,Brasil,John Webb
3116243077023962112,David,Kowalcyk,1993452439314569472,45788335565,Brasil,David Kowalcyk
176076531388936640,Barbara,Phillips,2189119023493045504,15534938430,Brasil,Barbara Phillips
547320441328464320,Robert,Timmons,2977506578533720576,59631444307,Brasil,Robert Timmons
3090052161332062720,Hector,Leone,157887380164583232,60236867134,Brasil,Hector Leone
1960807062008269312,Rodney,Smith,1968641736195963392,86714049660,Brasil,Rodney Smith
2445399176283884544,Dorothy,Peterson,2968414521540221440,70901237526,Brasil,Dorothy Peterson
2020832558127796736,Leo,Gage,60320411916852232,14116901715,Brasil,Leo Gage
1245333134417866752,Michael,Spence,596074953162800768,94178032861,Brasil,Michael Spence
2541781384564858880,Ruth,Deleon,2263771903449998336,21530994099,Brasil,Ruth Deleon
941706180614727680,Lamont,Jones,1215291016113604608,04939819410,Brasil,Lamont Jones
919077007105985920,Jesse,Kearby,451427799796135680,02605760273,Brasil,Jesse Kearby
2870165397780492800,Michelle,Harris,1878643051950861056,36391046017,Brasil,Michelle Harris
1704184193308016896,Stephanie,Houpe,2569454591546378240,60227743154,Brasil,Stephanie Houpe
990464740786221952,Cristina,Reinking,2156460249868744192,42322994476,Brasil,Cristina Reinking
844707484395144576,Cindy,Smothers,1483895789715967488,10393047346,Brasil,Cindy Smothers
973476291339543296,Doris,Olinger,490911661123852864,59242683530,Brasil,Doris Olinger
3168246810788059136,Ellen,Minnick,2957391764501020160,35801629172,Brasil,Ellen Minnick
1315686364912300032,Timothy,Patterson,1416786182863641856,52748840510,Brasil,Timothy Patterson
262127746068375136,Richard,Fuchs,2957391764501020160,43042707112,Brasil,Richard Fuchs
3332741894426068480,Iva,Compton,1878643051950861056,82917322525,Brasil,Iva Compton
1872125630860404224,Kimberly,Lichlyter,722317764079909120,07082819796,Brasil,Kimberly Lichlyter
22408013296146324,John,Donovan,2305672598709218560,72822070596,Brasil,John Donovan
1789015947115703552,Brian,Dunn,2164285134530103296,81546258190,Brasil,Brian Dunn
2741682747449884160,Tara,Ashburn,1073152763485539328,43332092114,Brasil,Tara Ashburn
1325728627865238784,Nathan,Shoemaker,1870346298869889024,47142530503,Brasil,Nathan Shoemaker
2006272117026140416,Sharon,Washington,246693306700489120,99419794305,Brasil,Sharon Washington
3133640469782786560,Elise,Dison,2189119023493045504,21724849997,Brasil,Elise Dison
2936488848902884352,Joan,Whitehurst,1609544977886256640,79435576295,Brasil,Joan Whitehurst
2310316667977143296,Joni,Cox,228023156652539424,81061480125,Brasil,Joni Cox
749310027907065984,Hector,Fitzgerald,3012365176097625088,88697729455,Brasil,Hector Fitzgerald
1213192423532871424,Johnny,Miller,3256039094946646016,59896581630,Brasil,Johnny Miller
1545625188208726528,Charlotte,Gonzalez,1705407724290829056,90540434455,Brasil,Charlotte Gonzalez
3226400526666495488,Paul,Plateroti,2934702727673640448,95222626611,Brasil,Paul Plateroti
2072539885035749632,Carlos,Wong,1734898293086970880,08032028246,Brasil,Carlos Wong
2406742767035390464,Estela,Tingley,505043614614216704,00582727456,Brasil,Estela Tingley
444115218143150272,Cody,Webb,3134252676592828928,07739266966,Brasil,Cody Webb
1453987256727249920,Robert,Sharpe,3194558912146412032,19098932045,Brasil,Robert Sharpe
2725134734042276864,Wilmer,Stengel,228023156652539424,11253758169,Brasil,Wilmer Stengel
3012099625359266304,Kristi,Mcnally,1384495316185346816,46882630611,Brasil,Kristi Mcnally
1977962826267154944,Joseph,Betts,2840661058008040960,42772630590,Brasil,Joseph Betts
2935173239639144960,Thomas,Payne,60320411916852232,98767857087,Brasil,Thomas Payne
1709788788734137344,Jose,Leak,2957391764501020160,75921997813,Brasil,Jose Leak
2554151761998353408,Hallie,Pecoraro,1314342417439959552,22906820401,Brasil,Hallie Pecoraro
1813317926138007296,Ann,Manuel,2213172187104051200,96745887870,Brasil,Ann Manuel
1021662845525875328,Kristopher,Gordon,1957656960675214848,59835550845,Brasil,Kristopher Gordon
1829926346846923776,Adam,Bonardi,2405614751253757952,51052774482,Brasil,Adam Bonardi
711486743287209600,James,Daniel,670134511382200832,71313495721,Brasil,James Daniel
757059850389467264,Ellen,Coty,2308108248761342464,04092537116,Brasil,Ellen Coty
601053310692591104,Alexandra,Ridley,1751285020827958784,83576424584,Brasil,Alexandra Ridley
1427112221283409920,Deanna,Williams,1182080295858542080,10133681324,Brasil,Deanna Williams
496549160947086144,Charlotte,Crampton,318906876670519168,64961229903,Brasil,Charlotte Crampton
513824140593135616,Dorothy,Presler,2189119023493045504,70388787930,Brasil,Dorothy Presler
1376959749109842176,Deborah,Haskell,505043614614216704,21215285738,Brasil,Deborah Haskell
1573855187344112384,Robert,Travers,1314342417439959552,67937744791,Brasil,Robert Travers
1890801026574698496,Pedro,Williams,2189119023493045504,75772014505,Brasil,Pedro Williams
1806034520024794624,Joan,Donovan,1073152763485539328,73881961461,Brasil,Joan Donovan
236654416319765216,Tina,Hinds,1111016623763082240,00064877441,Brasil,Tina Hinds
44966910774687072,Christopher,Weis,1653463615035444992,71017507197,Brasil,Christopher Weis
1507702590799373312,Eleanora,Hooker,890338409620716288,07683170791,Brasil,Eleanora Hooker
2813116609610262016,Jean,Bueno,734098586660329088,03145986484,Brasil,Jean Bueno
1757971697476120320,Patrick,Wishman,333455470664516032,79520968949,Brasil,Patrick Wishman
1784386780930060544,James,Beck,335180259566128320,49286686772,Brasil,James Beck
5035946757837746,Christopher,Northcraft,2949993263072931840,97854021228,Brasil,Christopher Northcraft
2744959284511463936,Angelo,Clark,505043614614216704,63456717310,Brasil,Angelo Clark
2885039158758736384,Hong,Lewis,346784544127578816,60394716857,Brasil,Hong Lewis
360436698464290560,Jeniffer,Meekins,3134252676592828928,10951667812,Brasil,Jeniffer Meekins
1063299976369439744,Wilson,Miner,1870346298869889024,88674617579,Brasil,Wilson Miner
131430730442794848,David,Cantu,210857954404330624,78900910241,Brasil,David Cantu
1919082391115239680,Joseph,Hughes,1749955482489268736,69124570094,Brasil,Joseph Hughes
2361135177679768576,Cindy,Groce,890338409620716288,49289279483,Brasil,Cindy Groce
566609908483374656,Robert,Kirschenbaum,3256039094946646016,62654771715,Brasil,Robert Kirschenbaum
2726106171462322176,Sarah,West,318906876670519168,78317315983,Brasil,Sarah West
137460405192552368,Jennifer,Bennett,2977506578533720576,52542317531,Brasil,Jennifer Bennett
2312845419072111616,Ronald,Gates,451427799796135680,46105050264,Brasil,Ronald Gates
2703463097905651712,Anthony,Batchelor,1539235034717294592,11904526062,Brasil,Anthony Batchelor
2667066982082603008,Amy,Robertson,2308108248761342464,52099365083,Brasil,Amy Robertson
2371920036093091328,Mabel,Yengo,1921225309723775488,64636244984,Brasil,Mabel Yengo
640697621151532800,Ismael,Boynton,1416786182863641856,41875553640,Brasil,Ismael Boynton
2103534323210841856,Megan,Ivey,2165046127744773888,60392223338,Brasil,Megan Ivey
1044548681034908288,Cecil,Curry,686062249442351616,32062508139,Brasil,Cecil Curry
2302780723022351360,Steven,Stevens,1705407724290829056,99317286744,Brasil,Steven Stevens
2848309793966989824,John,Freeman,763355103850495744,11104501614,Brasil,John Freeman
2444701846784599040,John,Kono,734098586660329088,23183063152,Brasil,John Kono
773963069426825600,John,Kleber,3012365176097625088,03889114441,Brasil,John Kleber
3301752394239243264,Clara,Nealey,3095079143055916544,81431038174,Brasil,Clara Nealey
526127548702918592,Meredith,Lambert,1749955482489268736,15677881006,Brasil,Meredith Lambert
3187196307565529088,Alexis,Mccoy,2396723559861286912,58833479594,Brasil,Alexis Mccoy
1674753044943113216,Gerald,Barlow,1384495316185346816,12163229412,Brasil,Gerald Barlow
1289634411045684992,William,Rifenbark,763355103850495744,89104328146,Brasil,William Rifenbark
2519471025762890240,Tracey,Bennett,840960326226176896,68535917249,Brasil,Tracey Bennett
183097894735514720,Becky,Braunstein,1734898293086970880,00546207675,Brasil,Becky Braunstein
1479612898301037312,Darrell,Vowell,486800386921156224,67166295113,Brasil,Darrell Vowell
2509999707454934016,Nanci,Shirley,722317764079909120,55854330675,Brasil,Nanci Shirley
2174267606582457344,Cara,Farris,2934702727673640448,91183855478,Brasil,Cara Farris
808524834439345152,Jacelyn,Williams,228023156652539424,95827891284,Brasil,Jacelyn Williams
2397671593611146752,Esther,Danek,1469385721771174656,71939566530,Brasil,Esther Danek
866552612753011968,Wilma,Anderson,1734898293086970880,27086475666,Brasil,Wilma Anderson
1333248556838732544,Ronald,Long,1878643051950861056,72894776358,Brasil,Ronald Long
1690508850982624768,Robert,Ulibarri,137537107817900848,53857405205,Brasil,Robert Ulibarri
3369832272255254528,Jolene,Landreneau,505043614614216704,54648111485,Brasil,Jolene Landreneau
933133864904856064,James,Juett,2968414521540221440,99274410876,Brasil,James Juett
523231354717706240,Henry,Marc,1364593565319715840,37374810827,Brasil,Henry Marc
2799693477021418496,Rebecca,Yount,299026161635777408,63445911386,Brasil,Rebecca Yount
2120574967014502400,Deborah,Boyd,486800386921156224,84160036358,Brasil,Deborah Boyd
2286011994669678080,Robert,Rodriguez,228023156652539424,57196245188,Brasil,Robert Rodriguez
1847020765973996544,Connie,Derrick,1921225309723775488,91871670513,Brasil,Connie Derrick
1783198550956589312,Emily,Morgan,2215180425815138560,73977974531,Brasil,Emily Morgan
1025211424117678464,Rosa,Webster,722317764079909120,73120534686,Brasil,Rosa Webster
3098058547525652480,Cynthia,Mcmorran,2957391764501020160,48533008627,Brasil,Cynthia Mcmorran
54012186478486336,Graciela,Huguley,890338409620716288,61176424605,Brasil,Graciela Huguley
951101799557128960,Arthur,Burnham,137537107817900848,75750664344,Brasil,Arthur Burnham
2094773773835036672,John,Ross,2949993263072931840,58353934113,Brasil,John Ross
610218552688944512,Maria,Maxam,1170857338657879808,45842821347,Brasil,Maria Maxam
1499773440410987776,Allen,Springer,1968641736195963392,40301928964,Brasil,Allen Springer
106726966607384128,Dominic,Cosenza,1450636388784388608,57640701950,Brasil,Dominic Cosenza
614683122632552832,Verna,Shelby,451427799796135680,98707492192,Brasil,Verna Shelby
279677376485914944,Terrell,Bodo,767525638579703168,10111848726,Brasil,Terrell Bodo
294337285184020288,Amada,Smith,1384495316185346816,38985753103,Brasil,Amada Smith
2575764292123150336,Nancy,Arsenault,1314342417439959552,38972473277,Brasil,Nancy Arsenault
2316092452261634560,Ronald,Mcglothin,1314342417439959552,55889268935,Brasil,Ronald Mcglothin
78187877269024608,George,Rudisill,3095079143055916544,90861284367,Brasil,George Rudisill
380059921800922368,Domonique,Carter,1087308680782584576,80370905380,Brasil,Domonique Carter
2258628126504032256,Mary,Moye,2977506578533720576,57217105444,Brasil,Mary Moye
2494188527274630656,Virginia,Nelson,2305672598709218560,68742404427,Brasil,Virginia Nelson
2682952496419096064,Cheryl,Cavanaugh,1215291016113604608,36840759199,Brasil,Cheryl Cavanaugh
2166853414695861760,Yolanda,Longmire,1870346298869889024,80988907647,Brasil,Yolanda Longmire
253831054238076448,Stephanie,Elder,1087308680782584576,31048995861,Brasil,Stephanie Elder
510323408089344704,Gabrielle,Moore,1450636388784388608,37912976321,Brasil,Gabrielle Moore
145894634911303872,Dustin,Schaeffer,3103398560085953024,70998197842,Brasil,Dustin Schaeffer
2138381089658480640,David,Mccool,2969584894944394752,74426005344,Brasil,David Mccool
1000290235096183296,Charles,Longo,3256039094946646016,78746900085,Brasil,Charles Longo
941419736880404480,Richard,Smith,1795866970023794944,22657739258,Brasil,Richard Smith
2349571016130229760,George,Scott,1111016623763082240,58566890191,Brasil,George Scott
1927118902999134208,Ann,Martel,3103398560085953024,10723303920,Brasil,Ann Martel
2088332461434162944,David,Worcester,335180259566128320,99020681259,Brasil,David Worcester
2733882090366451200,Charlie,Hail,2156460249868744192,09632334500,Brasil,Charlie Hail
712959672225231232,Lyda,Dilorenzo,210857954404330624,13340362636,Brasil,Lyda Dilorenzo
198938010568597280,Dorothy,Glenn,1364593565319715840,85125995027,Brasil,Dorothy Glenn
197400475959904320,Ben,Schreiber,1111016623763082240,31610206707,Brasil,Ben Schreiber
2395053194102489600,Jerry,Butler,1968641736195963392,34027594069,Brasil,Jerry Butler
1663530266034021120,Lynne,Miller,1539235034717294592,22369813825,Brasil,Lynne Miller
1337072453032536576,Jonathan,Tinney,1705407724290829056,52404193887,Brasil,Jonathan Tinney
1812762624910682624,Katherine,Smith,3287372803312445952,96177644020,Brasil,Katherine Smith
2065790632622362880,Darrin,Pham,60320411916852232,88446253728,Brasil,Darrin Pham
3394701126074106880,Marsha,Hairston,2868789524572999680,30339005410,Brasil,Marsha Hairston
117251725748245248,Kimberly,Mccoy,1111016623763082240,62780941117,Brasil,Kimberly Mccoy
1445470879134721792,Cynthia,Mitchell,2957391764501020160,67862878792,Brasil,Cynthia Mitchell
1131003481920834304,Craig,Miller,2305672598709218560,55956363116,Brasil,Craig Miller
1655579734513859328,Carey,Salinas,1512698933146656256,97145401202,Brasil,Carey Salinas
1308112371360320000,Richard,Miller,2969584894944394752,02631235549,Brasil,Richard Miller
2275449098046892800,Andrew,Villarreal,1450636388784388608,48015417329,Brasil,Andrew Villarreal
3260855529679036416,Mary,Gresham,318906876670519168,22743365117,Brasil,Mary Gresham
746061326128156416,Bernadette,Desantis,3095079143055916544,84508231192,Brasil,Bernadette Desantis
2847275986073221120,Rubin,Serdula,670134511382200832,51276543331,Brasil,Rubin Serdula
411014125137764160,Sara,Ferko,1279915472769257984,87320500614,Brasil,Sara Ferko
3128068256548346368,Florence,Boden,210857954404330624,80427931280,Brasil,Florence Boden
3384169953523769856,Diana,Welsh,1653463615035444992,84656596872,Brasil,Diana Welsh
1631615009817934080,Tanya,Mckean,2569454591546378240,04396306824,Brasil,Tanya Mckean
444208881199833024,Lester,Damron,1279915472769257984,81085098489,Brasil,Lester Damron
1901198301316046080,Cathy,Miller,818251018164298240,65248076649,Brasil,Cathy Miller
2205734422182927616,Laura,Christensen,335180259566128320,86069575124,Brasil,Laura Christensen
1951244340281516288,Petra,Simmons,1215291016113604608,20683736590,Brasil,Petra Simmons
1103449641449870336,Allen,Babb,596074953162800768,83689395359,Brasil,Allen Babb
2919528262574332416,Jeanne,Brim,763355103850495744,59216121514,Brasil,Jeanne Brim
269959487713365024,Betty,Lee,2156460249868744192,06100196786,Brasil,Betty Lee
1136725401452194560,Lillian,Rowell,1968641736195963392,77528782598,Brasil,Lillian Rowell
360459872828110656,Victoria,Arceneaux,1384495316185346816,85210265127,Brasil,Victoria Arceneaux
587476551209848576,Amanda,Herring,1483895789715967488,94092861287,Brasil,Amanda Herring
1475507705096775168,Robert,Johnson,2840661058008040960,79569947899,Brasil,Robert Johnson
2836258828033778176,Heather,Pensinger,228023156652539424,18506352281,Brasil,Heather Pensinger
1346795729530393600,Angel,Kincheloe,2165046127744773888,19387245621,Brasil,Angel Kincheloe
245815199348350368,Marlene,Steele,2868789524572999680,95665154097,Brasil,Marlene Steele
1504825935108271616,Elliot,Barnes,2405614751253757952,23023529767,Brasil,Elliot Barnes
832731385917371264,Shakira,Garcia,1450636388784388608,60885947646,Brasil,Shakira Garcia
1959472403260801024,Laurel,Spencer,318906876670519168,76891589958,Brasil,Laurel Spencer
1242095874852189440,Emily,Bonilla,1605426359407620608,81963596829,Brasil,Emily Bonilla
1918999276383369728,Theresa,Cunningham,3004236914344066560,05254433324,Brasil,Theresa Cunningham
679127980558466432,Hugh,Pettway,3194558912146412032,61769335255,Brasil,Hugh Pettway
739686623045277440,Joseph,Gowers,734098586660329088,41272316565,Brasil,Joseph Gowers
2333323881364787200,Janice,Spikes,3095079143055916544,05494788331,Brasil,Janice Spikes
3392692191954663936,Genny,Castillo,60320411916852232,21827522718,Brasil,Genny Castillo
3158539252407541760,Stephen,Ray,690416024023401088,40755671273,Brasil,Stephen Ray
455668425180383488,James,Dobbs,3287372803312445952,10910942465,Brasil,James Dobbs
213421725314053408,Jose,Smither,977851871542552192,91004973745,Brasil,Jose Smither
2881973234159097856,Maria,Padilla,1483895789715967488,31243743315,Brasil,Maria Padilla
2758844641810360832,Teresa,Bailey,1957656960675214848,13346097866,Brasil,Teresa Bailey
89629294210651920,Judy,Mullen,333455470664516032,34163152167,Brasil,Judy Mullen
29521087322579696,Geraldine,Steeley,1073152763485539328,38924481203,Brasil,Geraldine Steeley
3323569578018829312,Harriet,Martinez,2868789524572999680,42436965031,Brasil,Harriet Martinez
635597995431340672,Wiley,Rivas,734098586660329088,64331367339,Brasil,Wiley Rivas
23507933750788148,Richard,Davis,1459542774468093184,67147979135,Brasil,Richard Davis
1910860280118635520,William,Esparza,1870346298869889024,41155402408,Brasil,William Esparza
2907714105114901504,Stephaine,Davis,346784544127578816,75381200123,Brasil,Stephaine Davis
248327811561328992,Michael,Hahn,690416024023401088,42934356102,Brasil,Michael Hahn
2561896911693842432,Roxanne,Bock,1279915472769257984,23772831260,Brasil,Roxanne Bock
2027503168884352000,Lindsey,Barker,2189119023493045504,19771576599,Brasil,Lindsey Barker
878952804245969536,Joshua,Page,2213172187104051200,55979930380,Brasil,Joshua Page
1012570483135300352,Ruth,Gaines,3095079143055916544,06433750289,Brasil,Ruth Gaines
2873621571191093760,Mary,Foley,890338409620716288,67236239662,Brasil,Mary Foley
2897760165810391552,Larry,Hughes,1798616532090246656,14279816743,Brasil,Larry Hughes
2388300888235635200,Hattie,Berry,1364593565319715840,73843159208,Brasil,Hattie Berry
214807238233563008,Johnny,Babb,451427799796135680,75415548192,Brasil,Johnny Babb
1694334323935131904,Andre,Sane,486800386921156224,88984702904,Brasil,Andre Sane
2672943616344250880,Samuel,Diaz,818251018164298240,62524696061,Brasil,Samuel Diaz
216069412610375168,Anne,Burns,2840661058008040960,62610047131,Brasil,Anne Burns
184557842857525152,Steven,Valdez,1609544977886256640,90649650979,Brasil,Steven Valdez
1011160898606957568,Michael,Mcnamara,505043614614216704,30309339777,Brasil,Michael Mcnamara
954951645623662464,Jennifer,Williams,1878643051950861056,87717557256,Brasil,Jennifer Williams
2894680173039421440,Lillian,Compton,1734898293086970880,27538204883,Brasil,Lillian Compton
1333455946811123968,Wanda,Damato,1073152763485539328,50017590112,Brasil,Wanda Damato
849286295401969792,Monica,Briney,1870346298869889024,87018723374,Brasil,Monica Briney
418096383487786624,Valerie,Roades,3194558912146412032,08575659545,Brasil,Valerie Roades
1675817472607831552,Pat,Brown,1469385721771174656,28941367269,Brasil,Pat Brown
815133021713040384,Rose,Callender,490911661123852864,56018172060,Brasil,Rose Callender
862248955485945600,Jacqueline,Lovig,3012365176097625088,30204875360,Brasil,Jacqueline Lovig
1301651775035405568,Jeanne,Bisio,3256039094946646016,95119400826,Brasil,Jeanne Bisio
1377489630655829760,Ronald,Bekerman,1878643051950861056,14363565245,Brasil,Ronald Bekerman
1655519975382721280,John,Johnson,2934702727673640448,22510600212,Brasil,John Johnson
2741417721492211200,Thomas,Flynn,2569454591546378240,35488800186,Brasil,Thomas Flynn
2831322602140901376,Christopher,Dewall,3194558912146412032,82974318626,Brasil,Christopher Dewall
169462244103982304,Rachel,Calloway,490911661123852864,01320923887,Brasil,Rachel Calloway
1331031226826633472,Elizabeth,Boozer,963572295588270720,73695770423,Brasil,Elizabeth Boozer
2284773840955582464,Jeffrey,Dixon,1073152763485539328,71064675285,Brasil,Jeffrey Dixon
943211347673475840,Melvin,Woll,1469385721771174656,77922001621,Brasil,Melvin Woll
1946928361687250944,Hannah,Ferland,1450636388784388608,73414295065,Brasil,Hannah Ferland
2734138416602441728,Joe,Ross,2934702727673640448,61948571342,Brasil,Joe Ross
1080277991137404672,Steven,Rodriguez,451427799796135680,70596395447,Brasil,Steven Rodriguez
202190191370365504,Clyde,Privateer,1886604048862594048,92770418451,Brasil,Clyde Privateer
1547745701381461760,Domitila,Davis,1653463615035444992,56816643739,Brasil,Domitila Davis
3153672658874776064,Blanche,Keirnan,1459542774468093184,11304771298,Brasil,Blanche Keirnan
1875686086435155200,Daniel,Corey,1751285020827958784,85961659967,Brasil,Daniel Corey
1672088151871095296,Joseph,Smith,1215291016113604608,26300311927,Brasil,Joseph Smith
2047846374229461504,Ramon,Klassen,1734898293086970880,24009658609,Brasil,Ramon Klassen
2355459846518487040,Vicky,Stargel,505043614614216704,59724620237,Brasil,Vicky Stargel
2420697757840714752,Matthew,Bishop,2156460249868744192,12581615927,Brasil,Matthew Bishop
50999606079172288,Joy,Doney,451427799796135680,33835953897,Brasil,Joy Doney
2036355336890477824,Patricia,Cole,1968641736195963392,12454562350,Brasil,Patricia Cole
773977058847810304,Willie,Campos,451427799796135680,06206548067,Brasil,Willie Campos
468201049489219200,Andre,Dixon,1705407724290829056,71771294068,Brasil,Andre Dixon
3079676119161768960,James,Dollar,1605426359407620608,49620760018,Brasil,James Dollar
264814266715469408,Curtis,Pascanik,1734898293086970880,47789829236,Brasil,Curtis Pascanik
425841634293515776,Ann,Smith,818251018164298240,59909350409,Brasil,Ann Smith
246841978311928992,Darryl,Perry,3194558912146412032,33393894950,Brasil,Darryl Perry
2235023484294192896,Stacy,Czajkowski,505043614614216704,47869104763,Brasil,Stacy Czajkowski
3164991101391463424,Carlos,Cobb,335180259566128320,96279046781,Brasil,Carlos Cobb
74846131273191552,Mary,Barnard,210857954404330624,45555583075,Brasil,Mary Barnard
1828609010932671232,Cynthia,Nelson,2405614751253757952,24344045723,Brasil,Cynthia Nelson
2968623606598049280,James,Davis,977851871542552192,64509925912,Brasil,James Davis
1724727374398979328,Cecil,Harris,2165046127744773888,91544951575,Brasil,Cecil Harris
1799412581408772352,Chad,Tyrrell,1469385721771174656,17074965999,Brasil,Chad Tyrrell
180714789828757184,Flora,Machado,1215291016113604608,24027184220,Brasil,Flora Machado
508463408461426304,Marsha,Simmons,60320411916852232,93709025532,Brasil,Marsha Simmons
1408911059808901888,Marvin,Gilliam,1073152763485539328,48405668697,Brasil,Marvin Gilliam
1144380835761910400,Tasha,Garth,3103398560085953024,07700290864,Brasil,Tasha Garth
2298276167744393984,Gonzalo,Moody,335180259566128320,03921664642,Brasil,Gonzalo Moody
2693547332096265728,Vern,Menard,2605786135852360704,46359186326,Brasil,Vern Menard
2156395223607207168,Marvin,Sykes,1215291016113604608,07778287423,Brasil,Marvin Sykes
1259953088455395584,Ines,Hawkins,303777098161103424,08432228235,Brasil,Ines Hawkins
1008961121153513600,Joshua,Lopez,1450636388784388608,17143583434,Brasil,Joshua Lopez
939233912324580096,John,Blaney,2957391764501020160,78979531784,Brasil,John Blaney
1137273321135202048,Juanita,Kim,977851871542552192,77277047197,Brasil,Juanita Kim
1948295536155689984,Katherine,Hidvegi,1921225309723775488,68465386993,Brasil,Katherine Hidvegi
1342147395908836864,Lois,Bullock,2347984814831941632,10381322064,Brasil,Lois Bullock
885704342397406208,Elizabeth,Moore,1870346298869889024,31619645514,Brasil,Elizabeth Moore
108408198975183632,Ricardo,Wright,1957656960675214848,20137967966,Brasil,Ricardo Wright
1029376896445499520,Nathaniel,Smith,2396723559861286912,34306960819,Brasil,Nathaniel Smith
1512050744518449920,Fred,Fillmore,2213172187104051200,25799517182,Brasil,Fred Fillmore
2657203202330938880,Fern,Burns,3256039094946646016,57434483610,Brasil,Fern Burns
247885847482393440,Leonard,Skaggs,3134252676592828928,08777625662,Brasil,Leonard Skaggs
748506434710727808,Howard,Mack,2314100420255100928,86519218462,Brasil,Howard Mack
491258954503859648,Keith,Harwell,3103398560085953024,00539080824,Brasil,Keith Harwell
3068999564447444992,Rebecca,Newman,3287372803312445952,68305651867,Brasil,Rebecca Newman
690094812383225216,Lisa,Mcallister,1957656960675214848,57611283193,Brasil,Lisa Mcallister
3339474208083918336,Bruce,Cassidy,1469385721771174656,28763115080,Brasil,Bruce Cassidy
253232673004197696,Franklin,Patel,670134511382200832,05892017532,Brasil,Franklin Patel
1209392885772998656,James,Rizo,1087308680782584576,36761692448,Brasil,James Rizo
2215467807729913344,Joseph,Moore,451427799796135680,30484937955,Brasil,Joseph Moore
2316586723579730432,Julia,Campbell,2603189803548619776,61104899938,Brasil,Julia Campbell
1462593804762819840,Nicole,So,91491305076835680,56163841846,Brasil,Nicole So
1439980301287446016,Guillermo,Dalrymple,963572295588270720,13374282844,Brasil,Guillermo Dalrymple
999473500890923264,Rafael,Mickell,3095079143055916544,65095314794,Brasil,Rafael Mickell
1789827673779687680,Jennifer,Mertens,1087308680782584576,13934722170,Brasil,Jennifer Mertens
